0,1,2,3,4,5,6,7,8,9,10,11,12,13
-0.0001351870741927996,0.001577526330947876,0.00029311454272829,-1.247506499290466,-0.5650326609611511,-9.741199493408203,1491.0,1474.0,1468.0,1485.0,178.78,179.04,3.11,-2.07
0.0001927215926116332,-0.000649814261123538,0.0004048811970278621,-1.246791839599609,-0.5584191679954529,-9.74047565460205,1491.0,1474.0,1468.0,1485.0,178.77,179.03,3.11,-2.07
-5.540098209166899e-05,-0.0005680839531123638,0.0001048928024829365,-1.246124029159546,-0.5567953586578369,-9.744797706604004,1491.0,1474.0,1468.0,1485.0,178.77,179.03,3.11,-2.07
-0.0007229711627587676,0.0003829874913208187,0.0001698176929494366,-1.241790413856506,-0.5645414590835571,-9.746440887451172,1491.0,1474.0,1468.0,1485.0,178.76,179.02,3.11,-2.07
-7.566191197838634e-05,-0.0005443049594759941,5.323359073372558e-05,-1.245046973228455,-0.558800458908081,-9.741806030273438,1491.0,1474.0,1469.0,1485.0,178.75,179.01,3.11,-2.07
-0.0001240832207258791,-0.0003234211762901396,-2.049296017503366e-05,-1.242738604545593,-0.5609551668167114,-9.743864059448242,1491.0,1474.0,1469.0,1485.0,178.74,179.0,3.11,-2.08
0.0009963285410776734,0.001841986901126802,0.000625147542450577,-1.245282292366028,-0.5627331733703613,-9.74963665008545,1491.0,1474.0,1469.0,1485.0,178.74,179.0,3.11,-2.07
0.0007690469501540065,0.000246498006163165,0.0007942788070067763,-1.245380759239197,-0.563431978225708,-9.747648239135742,1491.0,1474.0,1469.0,1485.0,178.73,178.99,3.11,-2.07
0.0007065067766234279,0.001680159941315651,0.000450429564807564,-1.242417812347412,-0.564558207988739,-9.745762825012207,1492.0,1474.0,1469.0,1485.0,178.72,178.98,3.11,-2.07
0.000577564409468323,0.001304363482631743,0.0002367510460317135,-1.242640495300293,-0.5593474507331848,-9.742795944213867,1491.0,1474.0,1469.0,1485.0,178.72,178.98,3.11,-2.07
